Name,SMILES,Lmax
3826,CCOC(=O)C(=Cc1ccc([nH]1)C=O)C#N,303.8
3827,OC1C(O)C(OC1n1cnc2c1ncnc2N)COP(=O)(O)O,242.3
3828,CC(=O)C(=NNc1cccc2c1c(=O)[nH][nH]c2=O)C(=O)C,366.1
3829,Clc1ccc(cc1)c1nc2n(c1Cc1ccccc1)cccc2,293.6
3830,CS(=O)(=O)OCCC(c1ccccc1)c1ccccc1,234.0
3831,O=C([C@H](Cc1ccccc1)NC(=O)C)OCC(F)(F)F,231.6
3832,CC[C@@H](N(C(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)OC)C)C,293.9
3833,C=CCNc1ccc2c3c1cccc3c(=O)n(c2=O)c1ccc2c(c1)nn(n2)c1ccccc1O,345.9
3834,CCN(c1ccc2c(c1)oc(=O)cc2C(C(F)(F)F)(F)F)CC,306.4
3835,N#Cc1ccccc1,235.5
3836,O=C1C(=Cc2ccncc2)CCC1=Cc1ccncc1,367.2
3837,CN(c1ccc(cc1)C=CC1=C(C#N)C(=C(C#N)C#N)N(C1=O)CC=C)C,513.5
3838,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)C,339.0
3839,[O-][N+](=O)c1cc2C(=CC=CC=CC=c3c4cccc5c4c(n3Cc3ccccc3)ccc5)c3c(c2c(c1)[N+](=O)[O-])c(cc(c3)[N+](=O)[O-])[N+](=O)[O-],559.6
3840,O=C(Nc1ccc2c3c1ccc1c3c(cc2)ccc1)NCC12CC3CC(C1)CC(C2)(C3)CNC(=O)Nc1ccc2c3c1ccc1c3c(cc2)ccc1,347.9
3841,COC(=O)c1cc2ccccc2cc1c1cc2ccccc2cc1C(=O)N([C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)C,291.8
3842,C1(C)c2cc(ccc2c2c1cccc2)c1nnn(c1)c1ccc(cc1)[N+](=O)[O-],315.6
3843,COC1CCN(CC1)C1CC(OC(C1O)C)OC1c2c(CCC1(O)C(=O)C)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,396.9
3844,CCOC(=O)c1c2cccnn2c(c1C(=O)OCC)C(=O)N,327.9
3845,CC(=NN(c1ccccc1[N+](=O)[O-])c1ccccc1)C,340.3
3846,N=C(NC(=O)C)NCCc1ccc(c(c1)O)O,250.7
3847,Cc1ccc2c(n1)c(ccc2N=Nc1ccccc1)OC(=O)c1ccccc1,452.1
3848,Clc1cccc(c1C1CC(=NN1c1ccccc1)c1ccc2c(c1)C1(c3c2cccc3)c2ccccc2c2c1cccc2)Cl,335.6
3849,C#CCOC(=O)[C@H](c1ccccc1)NC1=C(Br)C(=O)O[C@@H]1OC1CC(C)CCC1C(C)C,231.5
3850,O=c1ccc2c(o1)cc(cc2)OCc1nnn(c1)C([C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O)O,280.0
3851,C1CC[C@H]([C@@H](C1)N=Cc1ccccn1)N=Cc1ccccn1,265.4
3852,CN1c2cc(C=Nc3ccc4c(c3)Sc3c(N4C)cccc3)ccc2Sc2c1cccc2,334.2
3853,CCOC(=O)C1=C(NC(=O)C1=NNc1ccc(cc1)OC)c1ccc2c(c1)cccc2,358.5
3854,CCOc1ccc(s1)c1ccc(s1)N=Nc1nccs1,451.8
3855,COc1ccc(cc1)c1nc(C)cc(n1)c1ccc(cc1)n1c2ccccc2c2c1cccc2,288.2
3856,COc1ccc(c(c1)OC)N(c1ccc(cc1OC)OC)c1ccc(cc1)c1ccc(o1)C=C(C(=O)O)C#N,380.1
3857,CCOC(=O)c1c(N)sc2c1c1ccccc1C2=Cc1ccc(cc1)[N+](=O)[O-],410.6
3858,C1(C)c2cc3nc4c5ccccc5c5c(c4nc3cc2c2c1cc(cc2)c1c2ccccc2cc2c1cccc2)cccc5,369.0
3859,Clc1ccccc1c1cccc(c1O)O,247.3
3860,CC(c1ccc(cc1)c1ccc(cc1)c1[nH]c(=O)c2c1c(=O)[nH]c2c1ccc(cc1)c1ccc(cc1)C(C)(C)C)(C)C,422.5
3861,OC(=O)c1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,451.7
3862,CN1c2ccc(cc2C(C1=CC=C1C=CC(=O)c2c1cccn2)(C)C)[N+](=O)[O-],372.8
3863,Cc1cnc2c(n1)C(=O)NC(N2)(N)C(=O)C(C)(C)C,311.4
3864,Cc1ccc2c3c1CCc3c1c(c2)c2ccccc2cc1,349.5
3865,Cc1c(c2ccc3c(c2)c2ccccc2n3c2ccccc2)c(C)c(c(c1C)c1ccc2c(c1)c1ccccc1n2c1ccccc1)C,287.3
3866,COC(=O)c1ccc(cn1)C(=O)OC,288.7
3867,CCc1nccnc1C(=O)C=Cc1ccc(cc1)[N+](=O)[O-],358.7
3868,N#CC(=C(c1ccc(cc1)N=Nc1ccc(c2c1cccn2)O)C)C#N,451.4
3869,Oc1ccccc1C=NN(c1ccccc1[N+](=O)[O-])c1ccccc1,342.6
3870,O=C1OC(=C2C1=C(NC2=O)c1ccccc1)c1cccnc1,387.9
3871,O[C@H]1C[C@@H](O[C@@H]1COP(=O)(O)O)n1ccc(nc1=O)N,249.2
3872,C1(C)c2cc(ccc2c2c1cc1nc(c3ccccc3)c(nc1c2)c1ccccc1)c1cccc2c1cccc2,324.5
3873,COC(=O)c1c(ccc2c1nc([nH]2)c1ccccc1O)C(=O)OC,289.1
3874,OC(=O)c1ccc(cc1)N,256.8
3875,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@@H](CC3=O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,284.3
3876,O=C(NC1=CC(=O)C(=O)c2c1cccc2)CNC(=O)C,490.7
3877,CCC(n1cncc1)c1ccc(cc1)c1ccsc1Cl,246.6
3878,c1ccc(cc1)Cn1c(C=Cc2ccco2)nc(c1c1ccco1)c1ccco1,317.7
3879,CO[Si](CCCSC(=O)c1ccccc1O)(OC)OC,283.8
3880,N#Cc1ccc2c(c1)CCc1c2c(nc2c1c1ccc(cc1CC2)C#N)c1ccc(cc1)N(CC)CC,325.2
3881,CN(c1c2ccccc2c(c2c1cccc2)N(C)C)C,368.9
3882,N#Cc1c(C#N)nc(n1C)c1ccc(cc1)C=Cc1ccccc1,312.7
3883,Cc1cc(=O)[nH]c(n1)C(=NNc1ccc(cc1)[N+](=O)[O-])C(=O)c1ccccc1,335.4
3884,CC(=O)O[C@H]1N(C(=O)c2ccccc2)C(=O)c2c1cccc2,259.9
3885,COC(=O)CCN(CCC(=O)OC)CCNc1ccc2c3c1cccc3c(=O)n(c2=O)CCN(CCC(=O)OC)CCC(=O)OC,349.7
3886,COc1c2c(=O)cc(oc2c(c2c1cco2)OC)C,295.6
3887,O=C1c2cc(ccc2C(=O)c2c1cccc2)N(Cc1ccccc1)Cc1ccccc1,356.9
3888,[O-][N+](=O)C=Cc1ccccc1,325.1
3889,CN1CCN(CC1)c1ccc2c(c1)[nH]c(n2)c1ccc2c(c1)[nH]c(=C1C=CC(=O)C=C1)[nH]2,338.0
3890,N#Cc1cnn2c1nc(C)c1c2N(CC1)c1cccc(c1)F,291.4
3891,O=c1ccc2c(o1)ccc(c2)N=Cc1ccco1,302.7
3892,F[C@H](C=C[C@H]1COC(O1)(C)C)COCc1ccccc1,233.4
3893,N#CC(=Cc1ccc(cc1)c1ccc(cc1)c1nc(c([nH]1)c1ccccc1)c1ccccc1)C(=O)O,330.6
3894,COC(=O)Cc1c(C)c([nH]c1C(c1[nH]c(c(c1CC(=O)OC)C)C=C1NC(=O)C(=C1CC)C)(C)C)C=C1NC(=O)C(=C1CC)C,310.3
3895,COC(=O)[C@H](Cc1c([nH]c2c1cccc2)c1ccc(cc1)C(F)(F)F)NC(=O)C,286.7
3896,N#Cc1c(oc(c1C)c1cccs1)c1cccs1,325.3
3897,CCn1c2ccc(cc2c2c1cccc2)N(c1ccc2c(c1)c1ccccc1n2CC)c1ccc2c(c1)c1ccccc1n2CC,346.7
3898,CCN(c1ccc2c(c1)oc(=O)cc2O)CC,285.8
3899,C1Oc2c(O1)cc1c(c2)CCN2C1Cc1ccc3c(c1C2)OCO3,259.5
3900,Cc1cnc(s1)N=Nc1ccc(c2c1cccn2)O,451.3
3901,Cc1ccc(cc1)c1nn(c2c1c(N)ncn2)C(C)(C)C,257.2
3902,CC(=O)C1C(=O)C=C2C(C1=O)(C)c1c(O)c(C)c(c(c1O2)C(=O)C)O,287.4
3903,CCN(c1ccc2c(c1)oc(=O)c(c2O)C(=O)C=CC=C1N(C)c2c(C1(C)C)cccc2)CC,352.2
3904,O=C1OC(=NC1=Cc1ccc(cc1)C1COCCOCCOCCNCCO1)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],334.8
3905,CN(c1ccc(cc1)C(=c1ccc(=C(C#N)C#N)cc1)C(=C(C#N)C#N)c1ccc(cc1)N(C)C)C,415.9
3906,O=C1C(=CC=C2C=C(OC(=C2)c2ccccc2)c2ccccc2)C(=O)c2c1csc2,385.0
3907,COc1nc(nc(n1)Cl)Nc1ccc2c(c1)cc1c(c2)cccc1,360.5
3908,Brc1c(Br)c(Br)c2c(c1Br)n[nH]n2,288.4
3909,OCC(Cn1c(=CC=C2C(=O)ON=C2c2ccccc2)sc2c1cccc2)O,356.3
3910,Cc1ccccc1c1cccc(n1)c1ccccc1C,252.2
3911,Cc1ccc2c(n1)c(O)ccc2C=Nc1c(C)cccc1C,311.2
3912,CC1=CC2c3c(O)cc(cc3OC3(C2C(C1)c1ccc(cc1O3)O)c1ccc(cc1O)O)c1oc2c(c1)ccc(c2)O,289.2
3913,N#Cc1nc(N)c(nc1N=Cc1ccc(cc1)N(C)C)C#N,357.1
3914,CC(c1oc(=O)c2c(c1C#CC(O)(C)C)ccs2)(O)C,279.6
3915,COc1ccccc1C=c1oc(=Cc2ccccc2)c2c1cccc2,350.1
3916,Nc1nc(=O)n(cc1F)[C@@H]1CS[C@@H](O1)CO,261.0
3917,Cn1cc(c2c1ccc(c2)[N+](=O)[O-])C=C(c1ccc(s1)C=C(C(=O)O)C#N)C#N,350.0
3918,CC1CCC(=CSC=Cc2ccc(cc2)c2ccc(cc2)C=CSC=C2CCC(CC2)C)CC1,315.1
3919,N#CC(=C(c1ccc2c(c1)ccc(c2)N(CCOC(=O)CCC(=O)O)C)C)C#N,333.7
3920,OCc1cc2ccsc2c(=O)o1,273.4
3921,Cc1cccc(c1)C(=O)Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],314.7
3922,COc1ccc(cc1)c1c(OC)c(OC)cc2c1ncnc2c1ccc(cc1)C(F)(F)F,309.2
3923,CN(c1ccc(cc1)c1sc(c(c1)C#N)c1sc(cc1C#N)c1ccc(cc1)N(C)C)C,370.6
3924,O=C1C(=Cc2ccncc2)C1=Cc1ccncc1,456.3
3925,CCN(c1ccc2c(c1)oc(=O)c1c2O[B-](F)(F)[O+]=C1C=Cc1ccc2c(c1)c1ccccc1n2CC)CC,362.5
3926,c1ccc(cc1)[Si](c1ccccc1)(c1ccccc1)c1cccc(c1)c1cccc(c1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,249.0
3927,N#CC(=Cc1cc2CCCN3c2c(c1)CCC3)C#N,324.6
3928,CC(=O)c1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,451.2
3929,Cn1ccc(=CN=Nc2ccc(cc2)C=C(C#N)C#N)c2c1cccc2,450.8
3930,CCOc1ccc(s1)c1ccc(s1)N=Nc1ncc(s1)C,450.3
3931,N#Cc1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,450.3
3932,c1ccc(cc1)C1(C=Cc2c(O1)c(C=Cc1cc3ccccc3c3c1OC(C=C3)(c1ccccc1)c1ccccc1)cc1c2cccc1)c1ccccc1,318.2
3933,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)C=C1C(=O)c2c(C1=O)cccc2,362.4
3934,O=Cc1ccc(cc1)c1scc2c1OCCO2,306.1
3935,OC(=O)[C@H](Cc1ccc(cc1)O)N,246.0
3936,Cn1c2nc(nc(=O)c2[n+](c2c1cccc2)[O-])c1ccccc1,468.9
3937,O=Cc1ccccc1OC,313.4
3938,Cc1sc(c(c1)C1=C(CCC1=O)c1c(C)sc2c1cccc2)C,298.6
3939,COC(=O)c1cc(c2n1nccc2)C(=O)OC,317.1
3940,O=c1cccco1,266.4
3941,N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1ccc(cc1)OC,323.7
3942,Clc1ccc2c(c1)nccc2n1nnc(c1C)C(=O)C=Cc1ccc(cc1)OCCCN1CCN(CC1)C(=O)C,317.1
3943,CCOC(=O)c1n2nc(ccc2c(c1C(=O)OC)C(=O)OC)c1ccc(cc1)Br,314.8
3944,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(o1)C=C(C(=O)O)C#N,382.1
3945,C[C@@H](C[C@]1(C)CCc2c(O1)c(C)c(c(c2C)O)C)C[C@@H](C(C)C)C,262.4
3946,CSc1nnc(o1)c1sc2c(c1n1cccc1)c(C)nc(n2)c1ccccc1,309.5
3947,Cc1cc(c(s1)C)C1=C(CC2C1=C(C(=O)C2)c1cccc2c1cccc2)c1cc(sc1C)C,307.5
3948,Cn1c(=O)c2cc(N=Cc3ccc(s3)C=Nc3cc4cccc5c4c(c3)c(=O)n(c5=O)C)cc3c2c(c1=O)ccc3,355.0
3949,COC(=O)C(Cc1ccc(o1)COC(=O)C)CNCc1ccccc1,234.4
3950,CCN(c1ccc(cc1)C=C1CC(=Cc2ccc(cc2)N(CC)CC)C1=O)CC,347.6
3951,CCn1c(nc2c1ccc(c2)Cl)c1ccc2c(n1)c(O)ccc2,318.0
3952,O=CC(c1ccccc1)C,271.5
3953,c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1,352.6
3954,[O-][N+](=O)c1ccc2c(c1)c(cc(n2)c1ccccc1)c1ccccc1,317.7
3955,O=C1C2=Cc3c(C2=NC=C1n1c2ccccc2c2c1cccc2)nccc3,556.2
3956,CCOC(=O)C1=C(NC(=O)C1=Cc1ccccc1)c1ccccc1,341.4
3957,OC(=O)C[C@@H](C(=O)N)NC(=O)[C@@H](N[C@H](C(=O)O)CCc1ccccc1)Cc1ccccc1,233.6
3958,c1ccc(cc1)C1(c2ccccc2)c2ccc(cc2c2c1ccc(c2)n1c2ccccc2c2c1cccc2)n1c2ccccc2c2c1cccc2,285.3
3959,Fc1ccccc1,228.7
3960,Brc1ccc(s1)C(=O)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,342.4
3961,Fc1cc2c(c3c1cccc3)c1c3c2ccc2c3c(cc1)c1c3c2cccc3ccc1,436.0
3962,Cc1ncc(c(n1)N)C,252.3
3963,Cn1c2cc(c3ccc(cc3)c3ccccc3)c3c4c2c2c1cc(c1ccc(cc1)c1ccccc1)c1c2c(oc4c2c(c3)cccc2)c2c(c1)cccc2,401.3
3964,Fc1ccc2c(c1F)nns2,317.9
3965,N#Cc1ccc(cc1)n1ccc2c1nc(nc2c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2,302.2
3966,CN(c1ccccc1)c1ccc(cc1)C=C(c1ccc(s1)C=C(C(=O)O)C#N)C#N,376.7
3967,COc1ccc(c2c1cccc2)c1nc2c(n1c1ccccc1)c1ccccc1c1c2cccc1,299.1
3968,Cn1c2cc(ccc2c2c1cc(cc2)C=C(C(=O)O)C#N)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,347.5
3969,Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl,254.9
3970,Clc1ccc(cc1)c1cc(n(n1)Cc1ccc(cc1)C(C)(C)C)c1nnc(o1)COc1ccc(cc1)[N+](=O)[O-],313.0
3971,CC(=CCc1c(oc2c(c1=O)c(O)cc1c2C=CC(O1)(C)C)c1ccc(cc1O)O)C,300.7
3972,COC(=O)c1ccccc1,240.5
3973,c1scc(c1)c1cnc2c(c1)ccc1c2ncc(c1)c1cscc1,298.3
3974,Clc1cccc(c1)NC1=C(Br)C(=O)OC1OCc1ccccc1,256.4
3975,c1ccc2c(n1)nccn2,361.1
3976,N#CC(=Cc1sc(c2c1OCCO2)C=Cc1ccc(cc1)OC)c1cccs1,387.4
3977,O=c1[nH]c(c2c1c([nH]c2=O)c1ccc(cc1)C=Cc1ccccc1)c1ccc(cc1)C=Cc1ccccc1,450.4
3978,O=c1cc(C)c2c(o1)cc1c(c2)ccc(c1)c1nnn(c1)Cc1ccccc1,320.9
3979,COC(=O)c1ccc(nc1)c1ccc(cn1)c1ccncc1,282.9
3980,CCOC(=O)C1=C(C)NC2=C(C1c1ccc(cc1)OC)C(=O)CC(C2)(C)C,305.3
3981,Fc1c(F)c(F)c2c(c1F)cc1c(n2)onc1C,311.4
3982,OC(=O)Cc1ccc(c(c1)O)O,250.2
3983,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)OC,339.5
3984,COc1ccc(cc1)N=C1SCC(=O)N1Cc1c2ccccc2nc2c1cccc2,349.4
3985,CCN(c1ccc(cc1)C(=C)c1cccc(c1)C(=C)c1ccc(cc1)N(CC)CC)CC,274.7
3986,COc1ccc2c(c1)ccc(c2)[C@@H](C(=O)O)C,290.1
3987,CCOC(=O)c1cc2c(n1Cc1ccc(cc1)OC)c1nc(ncc1CCC2)Nc1ccccc1,296.0
3988,N#CC(=C1C(=C(C1=Cc1sc2c([n+]1C)cccc2)[O-])C=c1sc2c(n1C)cccc2)C#N,562.7
3989,COc1ccc(cc1)C=Cc1nc(C#N)c(nc1C=Cc1ccc(cc1)C=O)C#N,357.2
3990,C=CC(=O)Nc1ccc2c(c1)nc(c(n2)N1CCOCC1)N1CCOCC1,314.0
3991,CC(C(C(C)C)C)C1(C)CCc2c(O1)c(C)c(c(c2)O)C,266.0
3992,Nc1ccc(c(c1)c1nc2c(s1)cccc2)O,340.8
3993,c1ccc(cc1)c1nc2c(nc1c1ccccc1)c(ccc2n1c2ccccc2c2c1cccc2)n1c2ccccc2c2c1cccc2,360.4
3994,Cc1ccccc1S(=O)(=O)O,237.8
3995,c1ccc(cc1)c1cc2c(cc1c1ccccc1)c(c1c(c2c2cccc3c2cccc3)cccc1)c1cccc2c1cccc2,379.2
3996,C1=CC2=NC1=Cc1ccc([nH]1)C=C1C=CC(=N1)C=c1[nH]c(=C2)cc1,585.3
3997,Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)C2,266.5
3998,CCN(C(=O)c1cscc1)CC,238.8
3999,C(Cn1c2ccc(cc2c2c1ccc(c2)C#Cc1cccs1)C#Cc1cccs1)CC,309.1
4000,Oc1ccc(c2c1nccc2)N=Nc1cccnc1,450.2
4001,COC(=O)C(Cc1ccco1)CNCc1ccccc1,234.4
4002,Clc1cc(nc(n1)N1CC1)N1CC1,247.4
4003,O=C(c1cccc(n1)C(=O)CC(=O)c1ccccc1)CC(=O)c1ccccc1,308.6
4004,Cc1ccc2c(c1)[nH]c(n2)C1(C=CC(=C(C1)F)c1ccc(cc1)c1[nH]c2c(n1)ccc(c2)C)c1ccccc1,290.2
4005,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)C=Cc1ccccc1)c1ccc(cc1)C=Cc1ccccc1)C(=O)O,401.5
4006,CC(=O)Nc1ccccc1N=Nc1nc2c(s1)cccc2,449.9
4007,c1ccc2c(c1)sc(n2)N=Nc1ccc(n1c1cccc2c1cccc2)c1cccs1,449.0
4008,N#CC(=C1C=C(C=Cc2ccc(cc2)N(C)C)OC(=C1)C=Cc1ccc(cc1)N(C)C)C#N,372.4
4009,ClC(c1ccc(cc1)Cl)C(=O)C,274.8
4010,COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1cccs1,441.2
4011,Cc1ccc(s1)C=Cc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C=C(C(=O)O)C#N,364.8
4012,Oc1ccc(c(c1)C)C1(OS(=O)(=O)c2c1cccc2)c1ccc(cc1C)O,244.5
4013,CCOC(=O)c1c(N)sc(c1c1ccccc1)N=Nc1ccccc1,448.8
4014,N#CC(=C1C=C(C=Cc2ccc(c(c2)OC)O)CC(C1)(C)C)C#N,353.1
4015,COc1ccc(cc1)C=Cc1nc(C#N)c(nc1C=Cc1ccc(cc1)C=O)C#N,357.8
4016,N#CC(=C1c2cc(cnc2c2c1cccn2)n1c2ccccc2c2c1cccc2)C#N,421.4
4017,CCN(c1nc(c(s1)N=Nc1ccccc1)c1ccccc1)CC,448.5
4018,COc1ccc(cc1)N1CCc2c1n1ncc(c1nc2C)C#N,282.9
4019,OC(=O)CCC(C(=O)O)NC(=O)c1ccc(cc1)NCC1=Nc2c(NC1)[nH]c(nc2=O)N,284.6
4020,Nc1ccc2c(c1)c(cc(n2)c1ccc(s1)c1cccs1)c1ccccc1,339.0
4021,COc1ccc(cc1)c1ccc(nc1)c1ccc2c(n1)c(OC)ccc2,319.3
4022,Clc1cc2SC(=C3Sc4c(C3=O)c(C)cc(c4)Cl)C(=O)c2c(c1)C,433.4
4023,CC(=CCC[C@@H]([C@H]1CC[C@@H](c2c1cccc2)C)C)C,238.1
4024,N#Cc1cnn2c1nc(C)c1c2N(CC1)c1ccc(cc1)Cl,292.4
4025,Cc1ccc2c(n1)c(ccc2N=Nc1ccc(cc1)N(C)C)OC(=O)c1ccccc1,448.3
4026,CN(c1ccccc1)c1ccc(cc1)C=CS(=O)(=O)C=Cc1ccc(cc1)N(c1ccccc1)C,316.0
4027,c1cc2c(s1)cc1c(c2)scc1,295.0
4028,N#Cc1nc(N)c(nc1N=Cc1ccc(cc1)OC)C#N,347.4
4029,Clc1ccc(c(c1)O)O,251.4
4030,COC(=O)CCN(CCC(=O)OC)CCNc1ccc2c3c1cccc3c(=O)n1c2=NCC1,358.8
4031,Cc1ccsc1c1ccc(s1)c1ccc(s1)c1sc(cc1C)C,358.7
4032,Cc1nn2c(N=Nc3ccccc3)c(nc2c2c1nn(c2c1ccccc1)c1ccccc1)c1ccccc1,448.1
4033,c1ccc2c(c1)cc1c(c2)ccc(c1)c1nc2c([nH]1)c1cccnc1c1c2cccn1,364.4
4034,CCC(c1cccc(c1)Cl)O,238.7
4035,O=c1cc(C)c2c(o1)cc(cc2)OCc1nnn(c1)C([C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=O)[nH]c1=O)O,276.4
4036,c1ccc2c(c1)cc(cc2)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2,292.8
4037,c1ccc(cc1)C#Cc1ccc(cc1)N=Nc1ccc(cc1)C#Cc1ccccc1,447.9
4038,CC(c1ccc(cc1)C=Cc1ccc(cc1)c1nc(c(n1c1ccccc1)c1ccccc1)c1ccccc1)C,319.8
4039,Cn1c(nc2c1c(sc2c1cccs1)c1cccs1)c1ccc(cc1)c1ccc(cc1)C=C(C(=O)O)C#N,363.7
4040,Cc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C=CC(=O)c1cc(sc1C)C,337.0
4041,c1ccc2c(n1)c1ncccc1c1c2[nH]cn1,292.0
4042,c1ccc(cc1)Cn1c2ccccc2c2c1c1c(c3c2n(Cc2ccccc2)c2c3cccc2)n(c2c1cccc2)Cc1ccccc1,310.5
4043,Cc1cc(c(s1)C)C1=C(CC(C1=O)Oc1ccc2c3c1cccc3C(=O)C=C2C)c1cc(sc1C)C,353.3
4044,COc1ccc2c(c1)c(C1=C(C(=O)N(C1=O)C(C)C)c1cc(sc1C)c1ccc(cc1)Br)c(n2C)C,388.9
4045,N#CC(=Cc1ccc2c(c1)cccc2)c1ccc(cc1)N(c1cccc2c1cccc2)c1ccccc1,324.9
4046,COc1ccc(s1)c1sc(c(c1[N+](=O)[O-])[N+](=O)[O-])c1ccc(s1)OC,341.1
4047,N#C[C@@H](c1c(F)c(F)c(c(c1F)F)F)O[Si](C(C)(C)C)(C)C,232.3
4048,OCCOc1cc(C)c(cc1C)C=Cc1ccc(cc1)[N+](=O)[O-],322.0
4049,c1ccc2c(c1)cc(cc2)C#Cc1ccc(cc1)N=Nc1ccc(cc1)C#Cc1ccc2c(c1)cccc2,447.8
4050,O[C@H]1[C@@H](O[C@@H]([C@H]([C@@H]1O)O)CO[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)Oc1ccc2c(c1O)C(=O)c1c(C2=O)cccc1,350.9
4051,N#CC(=Cc1ccc2c(c1)C(C)(C)c1c2ccc(c1)N(c1ccccc1)c1ccccc1)C#N,364.8
4052,C1(C)c2cc3nc4c5ccccc5c5c(c4nc3cc2c2c1cc(cc2)c1cccc2c1cccc2)cccc5,342.4
4053,CC(=O)C(C(c1cccc(c1)[N+](=O)[O-])O)Cl,316.5
4054,COc1cc(cc(c1OC)OC)C(=O)NC(=O)O,255.3
4055,n1ccc(cc1)C=Cc1nc2c([nH]1)cccc2,298.5
4056,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1nc2c([nH]1)cc(cc2)C(=O)O,366.4
4057,Clc1ccc(cc1)C=Cc1ccc2c(c1)oc(=O)cc2C,322.0
4058,N#CC(=C1OC(C(=C1C#N)C=CC1=C(Br)C(=CC=C2N(C)c3c(C2(C)C)cccc3)CC(C1)(c1ccccc1)c1ccccc1)(C)C)C#N,465.4
4059,OC(=O)C(NC1=C(C)C(=O)C(=C(C1=O)C)C)Cc1ccccc1,419.8
4060,COc1ccc(cc1)C=Cc1ccn2c(c1)nc(c2)c1ccc(cc1)OC,327.2
4061,OC[C@H](Cc1ccccc1)N,232.6
4062,OC1C(COP(=O)(OP(=O)(OP(=O)(O)O)O)O)OC(C1O)n1cnc2c1[nH]c(N)nc2=O,250.1
4063,C(Oc1ccccc1n1cnnn1)COc1ccccc1n1cnnn1,246.0
4064,Cc1cc(sc1c1ccc(s1)c1sc(cc1C)C=C(C(=O)O)C#N)c1cc2cc(n3c2c(c1)sc1c3cccc1)c1ccc(cc1)OC,390.7
4065,N#Cc1ccccc1C=Cc1ccc2c(c1)oc(=O)cc2C,316.3
4066,Cc1ccn2c(c1)nc(c2Cc1ccccc1)c1cc(Br)ccc1O,293.1
4067,CCOC(=O)c1c(N)c(c2c1ccccc2)C(=O)OCC,402.0
4068,C#Cc1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccccc1)C=C3)c1ccccc1)[nH]2)c1ccccc1,637.4
4069,COc1ccc(cc1)n1ccc2c1nc(nc2c1ccccc1)c1ccccc1,293.4
4070,COc1ccc(cc1)N(c1ccc2c(c1)ccc(n2)C=C(C(=O)O)C#N)c1ccc(cc1)OC,380.6
4071,COc1cc(OC)cc(c1)c1sc(c2c1cc1ccccc1c2)c1cccs1,472.6
4072,CCN(c1ccc(cc1)c1nc2CCc3c(c2c2c1c1ccc(cc1CC2)Br)ccc(c3)Br)CC,311.7
4073,O=C1C(=C(C1=O)c1ccc(cc1)N(C)C)O,330.8
4074,COc1ccc(cc1)c1ccccc1O,252.5
4075,Cc1cc(O)c(cc1C1(OS(=O)(=O)c2c1cccc2)c1cc(C)c(cc1C)O)C,243.6
4076,N#Cc1ccc(c(c1N)N)C#N,303.1
4077,SCn1cc(c2c1cccc2)C1N=C(C2N1C2c1ccc(cc1)[N+](=O)[O-])c1ccccc1,316.0
